"TOA5","ATLAS-RN LAJES","CR300","26014","CR300-CELL215.Std.10.03","CPU:LAJES_RN_rev1.CR300","20950","GHI1_seg_Lajes"
"TIMESTAMP","RECORD","GHI1"
"TS","RN","W/m^2"
"","","Smp"
"2023-02-27 00:00:00",32961111,65535
"2023-02-27 00:00:01",32961112,65535
"2023-02-27 00:00:02",32961113,65535
"2023-02-27 00:00:03",32961114,65535
"2023-02-27 00:00:04",32961115,65535
"2023-02-27 00:00:05",32961116,65535
"2023-02-27 00:00:06",32961117,65535
"2023-02-27 00:00:07",32961118,65535
"2023-02-27 00:00:08",32961119,65535
"2023-02-27 00:00:09",32961120,65535
"2023-02-27 00:00:10",32961121,65535
"2023-02-27 00:00:11",32961122,65535
"2023-02-27 00:00:12",32961123,65535
"2023-02-27 00:00:13",32961124,65534
"2023-02-27 00:00:14",32961125,65535
"2023-02-27 00:00:15",32961126,65535
"2023-02-27 00:00:16",32961127,65535
"2023-02-27 00:00:17",32961128,65535
"2023-02-27 00:00:18",32961129,65535
"2023-02-27 00:00:19",32961130,65535
"2023-02-27 00:00:20",32961131,65535
"2023-02-27 00:00:21",32961132,65535
"2023-02-27 00:00:22",32961133,65535
"2023-02-27 00:00:23",32961134,65535
"2023-02-27 00:00:24",32961135,65535
"2023-02-27 00:00:25",32961136,65535
"2023-02-27 00:00:26",32961137,65535
"2023-02-27 00:00:27",32961138,65535
"2023-02-27 00:00:28",32961139,65535
"2023-02-27 00:00:29",32961140,65535
"2023-02-27 00:00:30",32961141,65535
"2023-02-27 00:00:31",32961142,65535
"2023-02-27 00:00:32",32961143,65535
"2023-02-27 00:00:33",32961144,65535
"2023-02-27 00:00:34",32961145,65535
"2023-02-27 00:00:35",32961146,65535
"2023-02-27 00:00:36",32961147,65535
"2023-02-27 00:00:37",32961148,65535
"2023-02-27 00:00:38",32961149,65535
"2023-02-27 00:00:39",32961150,65535
"2023-02-27 00:00:40",32961151,65535
"2023-02-27 00:00:41",32961152,65535
"2023-02-27 00:00:42",32961153,65535
"2023-02-27 00:00:43",32961154,65535
"2023-02-27 00:00:44",32961155,65535
"2023-02-27 00:00:45",32961156,65535
"2023-02-27 00:00:46",32961157,65535
"2023-02-27 00:00:47",32961158,65535
"2023-02-27 00:00:48",32961159,65535
"2023-02-27 00:00:49",32961160,65535
"2023-02-27 00:00:50",32961161,65535
"2023-02-27 00:00:51",32961162,65535
"2023-02-27 00:00:52",32961163,65535
"2023-02-27 00:00:53",32961164,65535
"2023-02-27 00:00:54",32961165,65535
"2023-02-27 00:00:55",32961166,65535
"2023-02-27 00:00:56",32961167,65535
"2023-02-27 00:00:57",32961168,65535
"2023-02-27 00:00:58",32961169,65535
"2023-02-27 00:00:59",32961170,65535
"2023-02-27 00:01:00",32961171,65535
"2023-02-27 00:01:01",32961172,65535
"2023-02-27 00:01:02",32961173,65535
"2023-02-27 00:01:03",32961174,65535
"2023-02-27 00:01:04",32961175,65535
"2023-02-27 00:01:05",32961176,65535
